Date,r_strategy,r_fixed_bm,excess_return,exposure_effect,timing_effect,identity_check_residual,period
2026-05-31,0.2013819432810837,0.2448107,-0.04342875671891627,-0.08818962559059731,0.04476086887168104,0.0,FULL
2026-06-30,0.017847875816462362,0.0206837,-0.0028358241835376346,-0.006272902640472376,0.003437078456934741,4.336808689942018e-19,FULL
2012-04-30,0.00017489999999999997,-0.0021038999999999993,0.0022787999999999992,0.002264603923745198,1.4196076254801421e-05,0.0,IS
2012-05-31,-0.036040050000000004,-0.0526758,0.016635749999999998,0.01885928893284239,-0.0022235389328423903,0.0,IS
2012-06-30,0.0031889500000000003,0.00338,-0.00019104999999999993,-0.00024283232509463362,5.178232509463361e-05,8.131516293641283e-20,IS
2012-07-31,0.0159082,0.0175747,-0.0016664999999999996,-0.002916297588093552,0.001249797588093552,6.505213034913027e-19,IS
2012-08-31,0.0018204249999999999,0.0012214,0.0005990249999999999,0.0007641783495677917,-0.00016515334956779184,0.0,IS
2012-09-30,0.030310846,0.0349779,-0.004667053999999998,-0.01092195615638183,0.0062549021563818325,-8.673617379884035e-19,IS
2012-10-31,-0.028036656050000008,-0.0313801,0.003343443949999995,0.011183150307820145,-0.00783970635782015,0.0,IS
2012-11-30,0.011166225735,0.0130202,-0.0018539742649999978,-0.003806278825402459,0.0019523045604024607,2.168404344971009e-19,IS
2012-12-31,0.026516925766,0.0294909,-0.002973974233999998,-0.009032236740608305,0.0060582625066083065,0.0,IS
2013-01-31,-0.0126885209349,-0.014003799999999999,0.0013152790651000004,0.005588934496273423,-0.004273655431173422,-4.336808689942018e-19,IS
2013-02-28,0.027673104567194996,0.028926599999999997,-0.0012534954328050007,-0.008128645307924733,0.006875149875119733,-1.0842021724855044e-18,IS
2013-03-31,-0.010888986633636,-0.011500600000000001,0.0006116133663640001,0.005085334641793867,-0.004473721275429866,-2.168404344971009e-19,IS
2013-04-30,-0.017299010752851306,-0.019715600000000003,0.002416589247148697,0.007121803738268257,-0.00470521449111956,4.336808689942018e-19,IS
2013-05-31,0.011043455236940546,0.013935799999999998,-0.0028923447630594527,-0.0050844385643231274,0.002192093801263675,-4.336808689942018e-19,IS
2013-06-30,-0.04709739371280217,-0.0530037,0.0059063062871978315,0.01734973610841345,-0.011443429821215621,3.469446951953614e-18,IS
2013-07-31,0.01254136430629648,0.018993399999999997,-0.0064520356937035174,-0.005584140995584762,-0.0008678946981187554,0.0,IS
2013-08-31,0.007093534150023041,0.009404799999999998,-0.0023112658499769585,-0.0021678828725480567,-0.0001433829774289014,-4.336808689942018e-19,IS
2013-09-30,0.020654450476187747,0.029120399999999998,-0.008465949523812253,-0.00846881505681891,2.86553300665805e-06,0.0,IS
2013-10-31,0.014042220007506195,0.0175417,-0.0034994799924938057,-0.004964772009630794,0.0014652920171369871,8.673617379884035e-19,IS
2013-11-30,0.004575567417000509,0.0057022,-0.0011266325829994907,-0.0021232320706030205,0.0009965994876035295,2.168404344971009e-19,IS
2013-12-31,-0.004728401582990057,-0.0058731999999999986,0.001144798417009942,0.003203963403009658,-0.0020591649859997164,4.336808689942018e-19,IS
2014-01-31,-0.026506913783728495,-0.028995599999999996,0.0024886862162715045,0.010263505566639304,-0.007774819350367801,1.734723475976807e-18,IS
2014-02-28,0.010565983683460676,0.013406999999999999,-0.0028410163165393243,-0.003515825153387466,0.0006748088368481417,0.0,IS
2014-03-31,0.0011334741178206534,0.0008552000000000001,0.0002782741178206532,0.0004655583883380571,-0.00018728427051740388,0.0,IS
2014-04-30,-0.004169403950405463,-0.0058949,0.0017254960495945366,0.0026263308169442103,-0.0009008347673496738,2.168404344971009e-19,IS
2014-05-31,0.012805639700674418,0.014451400000000001,-0.0016457602993255795,-0.003706055242548819,0.0020602949432232394,0.0,IS
2014-06-30,0.0018444650506365904,0.0014942000000000002,0.0003502650506365905,0.0008538810778224131,-0.0005036160271858227,1.0842021724855044e-19,IS
2014-07-31,0.024761804586212813,0.028481599999999996,-0.0037197954137871856,-0.007860090938575794,0.00414029552478861,-1.734723475976807e-18,IS
2014-08-31,-0.010780578356659309,-0.0124669,0.0016863216433406906,0.004871036059846308,-0.0031847144165056173,-2.168404344971009e-19,IS
2014-09-30,-0.016475022428726702,-0.0209865,0.0045114775712732985,0.008567561902364908,-0.00405608433109161,0.0,IS
2014-10-31,-0.00741209415662725,-0.0158659,0.008453805843372747,0.0067779443507095215,0.0016758614926632254,0.0,IS
2014-11-30,0.00521234218142606,0.0096114,-0.004399057818573939,-0.002404200285215432,-0.001994857533358507,0.0,IS
2014-12-31,-0.009272894173763585,-0.0166756,0.007402705826236415,0.005884876194697578,0.0015178296315388376,-8.673617379884035e-19,IS
2015-01-31,0.012528087837263915,0.021000299999999996,-0.008472212162736083,-0.005508850994672071,-0.002963361168064013,1.734723475976807e-18,IS
2015-02-28,0.0013113438977616519,0.0017144,-0.00040305610223834816,-0.0003854403590838638,-1.761574315448424e-05,-1.0842021724855044e-19,IS
2015-03-31,0.013857457252045853,0.0164077,-0.0025502427479541473,-0.0033556819580544367,0.0008054392101002891,4.336808689942018e-19,IS
2015-04-30,0.022787248837315473,0.027669499999999996,-0.004882251162684522,-0.00932344178951437,0.004441190626829848,8.673617379884035e-19,IS
2015-05-31,-0.012713904289400363,-0.014807999999999997,0.0020940957105996367,0.005713566565516398,-0.0036194708549167607,-8.673617379884035e-19,IS
2015-06-30,-0.01658897350329655,-0.0239396,0.007350626496703448,0.008129471605836906,-0.0007788451091334598,1.734723475976807e-18,IS
2015-07-31,-0.015540574850970965,-0.022885,0.007344425149029032,0.008150962893008852,-0.0008065377439798198,0.0,IS
2015-08-31,-0.014999934716104018,-0.0322789,0.017278965283895976,0.011250383749508236,0.006028581534387742,0.0,IS
2015-09-30,0.008949821299474425,0.0159186,-0.006968778700525575,-0.004026518712690418,-0.0029422599878351587,1.734723475976807e-18,IS
2015-10-31,0.018324533219692313,0.042442499999999994,-0.024117966780307684,-0.01390271180459337,-0.010215254975714315,0.0,IS
2015-11-30,-0.010529378754774133,-0.016903599999999998,0.006374221245225867,0.005189433102879357,0.0011847881423465096,0.0,IS
2015-12-31,0.0002434439792249808,-0.0028978999999999993,0.00314134397922498,0.0020698513579641377,0.001071492621260843,-4.336808689942018e-19,IS
2016-01-31,-0.011896698962712806,-0.022764599999999992,0.010867901037287192,0.008233525681358078,0.0026343753559291134,0.0,IS
2016-02-29,0.008377877873541491,0.0132524,-0.004874522126458506,-0.003309853685873128,-0.0015646684405853778,0.0,IS
2016-03-31,0.017466361755731265,0.030309399999999997,-0.012843038244268737,-0.009607645715456201,-0.003235392528812537,1.734723475976807e-18,IS
2016-04-30,-0.00040743451277221046,-0.0012897,0.0008822654872277896,0.000736509226715128,0.00014575626051266163,0.0,IS
2016-05-31,-0.002836421230459916,-0.004151599999999999,0.0013151787695400835,0.0015663343810521828,-0.00025115561151209907,-2.168404344971009e-19,IS
2016-06-30,0.004618022607778785,0.004608500000000001,9.522607778785343e-06,-2.587638927766927e-05,3.539899705645463e-05,-1.3552527156068805e-20,IS
2016-07-31,0.01695825424469671,0.0213165,-0.004358245755303289,-0.0065113536633806144,0.002153107908077325,0.0,IS
2016-08-31,0.010738751181128454,0.0128319,-0.002093148818871546,-0.004349669194285395,0.002256520375413848,4.336808689942018e-19,IS
2016-09-30,0.0027259605189294796,0.0028212,-9.523948107052023e-05,-0.00035669429447805637,0.0002614548134075362,-5.421010862427522e-20,IS
2016-10-31,-0.00432944574971798,-0.004592499999999999,0.00026305425028201937,0.0008813807465045123,-0.0006183264962224929,0.0,IS
2016-11-30,-0.004897609735533727,-0.0048163,-8.130973553372719e-05,0.0004528510079437689,-0.0005341607434774961,5.421010862427522e-20,IS
2016-12-31,0.02117628921798342,0.0262685,-0.00509221078201658,-0.0076651714843941725,0.002572960702377593,0.0,IS
2017-01-31,0.020533241788349747,0.024362599999999998,-0.0038293582116502496,-0.0078449327179813,0.00401557450633105,4.336808689942018e-19,IS
2017-02-28,0.003355205665298124,0.0036073,-0.00025209433470187593,-0.0007607876028863368,0.0005086932681844609,0.0,IS
2017-03-31,0.029140331448080977,0.030709899999999995,-0.00156956855191902,-0.009494733494464386,0.007925164942545365,1.3010426069826053e-18,IS
2017-04-30,0.0165143530674953,0.0169605,-0.00044614693250469935,-0.005289250537679657,0.004843103605174958,-3.2526065174565133e-19,IS
2017-05-31,0.04475931535941111,0.045358499999999996,-0.0005991846405888845,-0.01438585360241736,0.013786668961828475,4.336808689942018e-19,IS
2017-06-30,0.016838223250858455,0.016954900000000002,-0.00011667674914154279,-0.005465664394658039,0.005348987645516497,-1.0028870095490916e-18,IS
2017-07-31,0.005533078534621506,0.0055483,-1.5221465378493305e-05,-0.0014410303070731003,0.001425808841694607,-2.710505431213761e-20,IS
2017-08-31,-0.012902117607332191,-0.014224499999999998,0.0013223823926678062,0.00495650317087223,-0.0036341207782044234,0.0,IS
2017-09-30,0.012532591599815606,0.019826700000000003,-0.007294108400184393,-0.006724636597878903,-0.0005694718023054895,-8.673617379884035e-19,IS
2017-10-31,0.023071690402175472,0.036401499999999996,-0.013329809597824524,-0.012926928979206213,-0.00040288061861831244,1.734723475976807e-18,IS
2017-11-30,-0.01227346495004816,-0.0167868,0.004513335049951839,0.0062535619580523566,-0.0017402269081005176,0.0,IS
2017-12-31,0.0034777307229441716,0.0055368,-0.002059069277055828,-0.0014776259304508852,-0.0005814433466049432,0.0,IS
2018-01-31,0.0070589587853241995,0.0191409,-0.012081941214675799,-0.0065778221693088244,-0.005504119045366975,1.734723475976807e-18,IS
2018-02-28,-0.012708462023886794,-0.0409735,0.028265037976113204,0.014286319862759486,0.013978718113353716,0.0,IS
2018-03-31,0.003589815299434762,0.0068128,-0.0032229847005652377,-0.001486494777781605,-0.001736489922783633,4.336808689942018e-19,IS
2018-04-30,0.0062796398875413035,0.0181937,-0.011914060112458694,-0.005445686128192192,-0.006468373984266501,-1.734723475976807e-18,IS
2018-05-31,-0.007146730328197409,-0.025462899999999993,0.018316169671802586,0.008934493015135499,0.00938167665666709,-3.469446951953614e-18,IS
2018-06-30,-0.0034292299806041315,-0.022785,0.019355770019395868,0.008339808493558221,0.011015961525837645,0.0,IS
2018-07-31,0.0008034987334370967,-0.0035097,0.0043131987334370965,0.0017204313432751213,0.002592767390161975,0.0,IS
2018-08-31,0.0038069003077812816,0.0051795999999999995,-0.001372699692218718,-0.00038191249328097784,-0.00099078719893774,-2.168404344971009e-19,IS
2018-09-30,0.0018849642180305342,0.0038155,-0.0019305357819694657,-0.0011814973983343086,-0.0007490383836351569,-2.168404344971009e-19,IS
2018-10-31,-0.04239225492351651,-0.0839755,0.041583245076483484,0.02846975717674771,0.013113487899735779,-6.938893903907228e-18,IS
2018-11-30,0.011069634782039131,0.021240199999999997,-0.01017056521796087,-0.006238039612744092,-0.003932525605216778,1.734723475976807e-18,IS
2018-12-31,-0.005916698404606077,-0.014210599999999999,0.008293901595393921,0.005387391389242363,0.0029065102061515582,0.0,IS
2019-01-31,0.031561137381081246,0.0649635,-0.033402362618918754,-0.020776662063082086,-0.012625700555836668,0.0,IS
2019-02-28,-0.0019763627797090505,-0.0049172,0.002940837220290949,0.002033877615738997,0.0009069596045519526,-4.336808689942018e-19,IS
2019-03-31,-0.006745783396136371,-0.0141212,0.007375416603863627,0.005691374340277254,0.0016840422635863734,-8.673617379884035e-19,IS
2019-04-30,0.012692390181050393,0.019948499999999997,-0.007256109818949606,-0.006197487803690304,-0.001058622015259302,0.0,IS
2019-05-31,-0.03243891234727625,-0.0512429,0.018803987652723744,0.017850173815929023,0.000953813836794722,0.0,IS
2019-06-30,0.025346724932206886,0.039534299999999994,-0.01418757506779311,-0.012164699627524846,-0.002022875440268265,0.0,IS
2019-07-31,-0.015692570725151553,-0.026023199999999996,0.010330629274848447,0.009842191720497788,0.0004884375543506586,0.0,IS
2019-08-31,-0.012277479737171028,-0.0199482,0.00767072026282897,0.0074203272809846696,0.000250392981844301,0.0,IS
2019-09-30,0.0254222469904671,0.04153719999999999,-0.016114953009532897,-0.014031222187710444,-0.0020837308218224523,0.0,IS
2019-10-31,0.003906961701877177,0.006833899999999999,-0.002926938298122823,-0.0027762012856745156,-0.00015073701244830727,0.0,IS
2019-11-30,0.0018474727188598362,0.0017703,7.717271885983616e-05,7.75327393971557e-05,-3.6002053731954255e-07,0.0,IS
2019-12-31,0.039769134271150856,0.05284269999999999,-0.013073565728849143,-0.017068225189258667,0.003994659460409526,-1.734723475976807e-18,IS
2020-01-31,-0.014428208886878473,-0.019473,0.005044791113121528,0.007240147304119706,-0.002195356190998177,-8.673617379884035e-19,IS
2020-02-29,-0.019904461823710577,-0.039331200000000004,0.019426738176289416,0.014027619349039159,0.005399118827250256,3.469446951953614e-18,IS
2020-03-31,-0.029528910176597502,-0.0797655,0.050236589823402504,0.02655050933116131,0.02368608049224119,6.938893903907228e-18,IS
2020-04-30,0.023068770666813284,0.06371990000000001,-0.04065112933318671,-0.02022782883745505,-0.020423300495731662,0.0,IS
2020-05-31,0.0120232018712405,0.0271191,-0.0150958981287595,-0.007859899500129587,-0.007235998628629911,-1.734723475976807e-18,IS
2020-06-30,0.014052309368368866,0.0338929,-0.01984059063163113,-0.011102802228420746,-0.008737788403210387,3.469446951953614e-18,IS
2020-07-31,0.023563444097484947,0.048402999999999995,-0.024839555902515055,-0.015376916588602853,-0.0094626393139122,0.0,IS
2020-08-31,0.008820488965758055,0.018229199999999997,-0.009408711034241945,-0.006609487488116925,-0.0027992235461250206,1.734723475976807e-18,IS
2020-09-30,0.005626848640370309,0.0085688,-0.0029419513596296897,-0.00216429175922902,-0.0007776596004006696,0.0,IS
2020-10-31,-0.012725577420894321,-0.0205035,0.007777922579105676,0.006571923314243558,0.001205999264862118,0.0,IS
2020-11-30,0.06560037102419505,0.1053234,-0.039723028975804944,-0.03480046336105829,-0.004922565614746655,0.0,IS
2020-12-31,0.06451407368240988,0.09729499999999998,-0.032780926317590095,-0.03188405652175745,-0.000896869795832644,0.0,IS
2021-01-31,0.021087274235054458,0.029939999999999998,-0.008852725764945541,-0.012026555856754115,0.0031738300918085723,1.734723475976807e-18,OOS
2021-02-28,0.0071510589727828405,0.0098183,-0.00266724102721716,-0.004028346984097893,0.0013611059568807333,0.0,OOS
2021-03-31,0.00546009393210846,0.007738499999999999,-0.0022784060678915394,-0.003398070123875717,0.0011196640559841776,0.0,OOS
2021-04-30,0.00963312188629769,0.013066699999999999,-0.0034335781137023094,-0.00512475735683929,0.0016911792431369805,0.0,OOS
2021-05-31,0.004614687472184784,0.0074196,-0.002804912527815217,-0.0032468454484061355,0.00044193292059091884,-4.336808689942018e-19,OOS
2021-06-30,0.00885361299672439,0.017916200000000004,-0.00906258700327561,-0.008095058327062215,-0.0009675286762133928,-1.734723475976807e-18,OOS
2021-07-31,-0.009679868788533212,-0.0206797,0.010999831211466787,0.009461128981351043,0.0015387022301157451,-1.734723475976807e-18,OOS
2021-08-31,-0.002359061817512852,-0.0078494,0.005490338182487147,0.0035898189924351855,0.001900519190051962,-8.673617379884035e-19,OOS
2021-09-30,-0.009608605826269134,-0.031078099999999997,0.021469494173730858,0.011929527999690324,0.00953996617404054,-3.469446951953614e-18,OOS
2021-10-31,-0.008073284222974418,-0.024839800000000002,0.016766515777025582,0.008205700551193204,0.00856081522583238,-3.469446951953614e-18,OOS
2021-11-30,-0.0004338954131842328,-0.023032599999999997,0.022598704586815763,0.011421151965484672,0.011177552621331088,3.469446951953614e-18,OOS
2021-12-31,0.008320778852639477,0.046333099999999995,-0.03801232114736052,-0.018391371309544994,-0.01962094983781552,-6.938893903907228e-18,OOS
2022-01-31,-0.0225659323072021,-0.06424379999999999,0.041677867692797896,0.025186309490407326,0.016491558202390573,0.0,OOS
2022-02-28,0.0026743343365166934,0.007108999999999999,-0.004434665663483306,-0.002570388042068588,-0.0018642776214147182,8.673617379884035e-19,OOS
2022-03-31,-0.0005793950889150662,0.0071912,-0.007770595088915066,-0.004499372060040221,-0.0032712230288748445,-8.673617379884035e-19,OOS
2022-04-30,-0.008399767362968836,-0.0215197,0.013119932637031163,0.0076881591497110595,0.005431773487320103,1.734723475976807e-18,OOS
2022-05-31,0.0005003541714474129,-0.0009116999999999999,0.001412054171447413,0.0008959871438864213,0.0005160670275609915,0.0,OOS
2022-06-30,-0.04099902995794611,-0.09267260000000001,0.051673570042053876,0.03614407173847646,0.015529498303577423,-6.938893903907228e-18,OOS
2022-07-31,0.019292293309378143,0.038313999999999994,-0.01902170669062185,-0.01225103571668419,-0.006770670973937663,0.0,OOS
2022-08-31,-0.006368228386087173,-0.0067331000000000005,0.0003648716139128275,6.41353073063598e-05,0.0003007363066064676,1.0842021724855044e-19,OOS
2022-09-30,-0.04455085898498737,-0.0878704,0.04331954101501263,0.03490324836313664,0.00841629265187599,6.938893903907228e-18,OOS
2022-10-31,0.021803462002687915,0.0472326,-0.025429137997312085,-0.018756538875658584,-0.0066725991216535,0.0,OOS
2022-11-30,0.030899900369733526,0.053396,-0.022496099630266476,-0.018173788391512173,-0.004322311238754302,0.0,OOS
2022-12-31,-0.028976238093767717,-0.0541315,0.025155261906232282,0.02285090074915993,0.002304361157072347,6.938893903907228e-18,OOS
2023-01-31,0.040541611631813655,0.06564079999999999,-0.025099188368186334,-0.023674341716900787,-0.0014248466512855461,0.0,OOS
2023-02-28,-0.005656591714403699,-0.0073551,0.0016985082855963006,0.0016971523097536216,1.355975842678883e-06,0.0,OOS
2023-03-31,0.017644641416294057,0.0215621,-0.003917458583705944,-0.004471559601317209,0.0005541010176112637,8.673617379884035e-19,OOS
2023-04-30,0.006882986716307592,0.008929299999999998,-0.0020463132836924065,-0.0026576927865858027,0.0006113795028933963,0.0,OOS
2023-05-31,0.020440780540300355,0.028599299999999998,-0.008158519459699639,-0.011795883132679204,0.0036373636729795647,0.0,OOS
2023-06-30,-0.0007046252332717941,-0.0008925999999999999,0.00018797476672820576,0.0002446264886390827,-5.665172191087698e-05,2.710505431213761e-20,OOS
2023-07-31,0.010214841305534236,0.0117695,-0.0015546586944657635,-0.0035506927276076983,0.001996034033141935,-4.336808689942018e-19,OOS
2023-08-31,-0.013383454152399785,-0.017664799999999998,0.004281345847600215,0.008399926849102733,-0.004118581001502517,-8.673617379884035e-19,OOS
2023-09-30,-0.012906983891231698,-0.0150497,0.002142716108768299,0.006275826834859173,-0.0041331107260908755,1.3010426069826053e-18,OOS
2023-10-31,-0.031112513059698043,-0.0453993,0.014286786940301957,0.018852627551693917,-0.004565840611391959,0.0,OOS
2023-11-30,0.05285863121665124,0.07931389999999999,-0.026455268783348754,-0.0287522411464194,0.0022969723630706478,-3.469446951953614e-18,OOS
2023-12-31,0.038045509657390585,0.0489046,-0.010859090342609408,-0.016926751680340007,0.006067661337730597,1.734723475976807e-18,OOS
2024-01-31,-0.034777887934384855,-0.0432374,0.00845951206561515,0.018588532037331608,-0.01012901997171646,1.734723475976807e-18,OOS
2024-02-29,0.027350742821682837,0.0415363,-0.014185557178317161,-0.016759637663990107,0.0025740804856729475,-1.734723475976807e-18,OOS
2024-03-31,0.03287543695319084,0.04235749999999999,-0.009482063046809154,-0.01621089656951215,0.006728833522702996,1.734723475976807e-18,OOS
2024-04-30,-0.013606147782217115,-0.0162419,0.002635752217782886,0.006710657732892522,-0.004074905515109636,-4.336808689942018e-19,OOS
2024-05-31,-0.005715140463163388,-0.010791199999999997,0.00507605953683661,0.006155024206878883,-0.0010789646700422723,-8.673617379884035e-19,OOS
2024-06-30,0.03146813867683531,0.051537,-0.020068861323164686,-0.018934058510566464,-0.0011348028125982253,3.469446951953614e-18,OOS
2024-07-31,-0.0004948113790652092,-0.0031607999999999996,0.00266598862093479,0.0033265328197788074,-0.0006605441988440173,0.0,OOS
2024-08-31,-0.02134466930738311,-0.0323561,0.011011430692616892,0.014825781897790328,-0.003814351205173437,1.734723475976807e-18,OOS
2024-09-30,-0.012099638727277002,-0.0291245,0.017024861272723,0.013700048271847523,0.0033248130008754757,0.0,OOS
2024-10-31,-0.0030964602909111516,-0.0106153,0.007518839709088849,0.004637870283217181,0.0028809694258716675,0.0,OOS
2024-11-30,-0.0041705802849609265,-0.0270593,0.022888719715039075,0.013836888499629853,0.009051831215409221,0.0,OOS
2024-12-31,-0.0028813265765674375,-0.012552500000000001,0.009671173423432562,0.005433507086880701,0.004237666336551861,0.0,OOS
2025-01-31,0.011234607978117145,0.0340242,-0.02278959202188285,-0.012460702451172232,-0.01032888957071062,3.469446951953614e-18,OOS
2025-02-28,0.00393040590985126,0.0076488,-0.00371839409014874,-0.002275273483205039,-0.0014431206069437012,0.0,OOS
2025-03-31,0.0020768671953320605,0.0023081,-0.00023123280466793932,-0.0001579002057248227,-7.333259894311685e-05,2.168404344971009e-19,OOS
2025-04-30,0.008580484536424635,0.0127296,-0.004149115463575364,-0.0027590948135979895,-0.0013900206499773745,0.0,OOS
2025-05-31,0.02274501943044104,0.045475999999999996,-0.02273098056955895,-0.018494982348560434,-0.004235998220998518,3.469446951953614e-18,OOS
2025-06-30,0.06983519723845123,0.1078165,-0.03798130276154877,-0.04420912060932443,0.006227817847775653,6.938893903907228e-18,OOS
2025-07-31,0.031338689579133654,0.0409774,-0.009638710420866347,-0.016034581936031602,0.006395871515165254,0.0,OOS
2025-08-31,-0.008592851243610753,-0.010863699999999999,0.002270848756389245,0.0053913426713419555,-0.0031204939149527106,0.0,OOS
2025-09-30,0.06512673584861768,0.07138599999999999,-0.006259264151382305,-0.029699940909147203,0.023440676757764897,1.734723475976807e-18,OOS
2025-10-31,0.14684521538875947,0.15635839999999998,-0.009513184611240509,-0.06456149383957524,0.055048309228334716,1.5612511283791264e-17,OOS
2025-11-30,-0.02946000113245647,-0.031062999999999993,0.0016029988675435227,0.01217585539976334,-0.010572856532219815,-1.734723475976807e-18,OOS
2025-12-31,0.05424752848732262,0.0641291,-0.009881571512677371,-0.027698831485636035,0.017817259972958664,0.0,OOS
2026-01-31,0.16374007447599068,0.18915829999999997,-0.0254182255240093,-0.0783309646325296,0.052912739108520304,-3.469446951953614e-18,OOS
2026-02-28,0.13558034507296454,0.1537535,-0.01817315492703544,-0.06201802400644792,0.043844869079412485,-6.938893903907228e-18,OOS
2026-03-31,-0.1262964176972936,-0.1413022,0.015005782302706383,0.05666815749136667,-0.04166237518866029,0.0,OOS
2026-04-30,0.18637768393014015,0.231857,-0.045479316069859846,-0.09502024284022119,0.04954092677036134,0.0,OOS
2026-05-31,0.2013819432810837,0.2448107,-0.04342875671891627,-0.10084244213238167,0.05741368541346541,-1.3877787807814457e-17,OOS
2026-06-30,0.017847875816462362,0.0206837,-0.0028358241835376346,-0.007206675159733445,0.00437085097619581,8.673617379884035e-19,OOS
