candidate_key,source_type,source_file,strategy_name,combo_id,combo_name,theta_id,theta_common,lambda_value,allocation_rule_name,cost_label,cost_rate,months,final_cumulative_return,CAGR_pct,annual_volatility_pct,MDD_pct,Sharpe,Sortino,Calmar,WinRate_pct,avg_monthly_return_pct,best_month_pct,worst_month_pct,avg_turnover_pct,max_turnover_pct,total_turnover_pct,total_trading_cost_pct,avg_monthly_trading_cost_pct,CAGR_0bp_pct,final_cumulative_return_0bp,CAGR_cost_drag_pct,final_cum_cost_drag,months_pass,strict_turnover_pass,flex_turnover_pass,turnover_filter_status
main_final_baseline_backtest_timeseries|EW,baseline,main_final_baseline_backtest_timeseries.csv,EW,,,,,,equal_weight,cost_10bp,0.001,172,2.4694437257892234,6.510061939431955,7.972331049414111,-13.571143569546907,0.8317791325459923,1.5383921387649793,0.4796988482267824,60.46511627906976,0.5526015503875958,11.7063,-6.984999999999999,0.0,0.0,0.0,0.0,0.0,6.510061939431955,2.4694437257892234,0.0,0.0,True,True,True,strict_pass
main_final_baseline_backtest_timeseries|HSI_final_baseline_overlay,baseline,main_final_baseline_backtest_timeseries.csv,HSI_final_baseline_overlay,,,,,,final_baseline_state_target_weights_v1,cost_10bp,0.001,172,2.800785639248229,7.4497903339997285,13.657100530244499,-23.861954954928844,0.5921065361175394,0.9269748247037448,0.31220368775614193,64.53488372093024,0.6738715406976734,24.41107,-14.13022,22.093023255813954,70.0,3800.0,3.7999999999999994,0.02209302325581395,7.732321577748924,2.908213386185528,0.2825312437491956,0.10742774693729906,True,False,False,fail
main_final_event_balance_filter_backtest_timeseries|EW,event_balance_filter,main_final_event_balance_filter_backtest_timeseries.csv,EW,,,,,,,cost_10bp,0.001,172,2.4694437257892234,6.510061939431955,7.972331049414111,-13.571143569546907,0.8317791325459923,1.5383921387649793,0.4796988482267824,60.46511627906976,0.5526015503875958,11.7063,-6.984999999999999,0.0,0.0,0.0,0.0,0.0,6.510061939431955,2.4694437257892234,0.0,0.0,True,True,True,strict_pass
main_final_event_balance_filter_backtest_timeseries|HSI_event_balance_filter_overlay,event_balance_filter,main_final_event_balance_filter_backtest_timeseries.csv,HSI_event_balance_filter_overlay,,,,,,,cost_10bp,0.001,172,2.587642315641934,6.858056934059187,12.8199402186211,-23.426465648028937,0.5798005667650946,0.8886106915514929,0.2927482547772294,64.53488372093024,0.6194173837209288,22.676064999999998,-12.13403999999999,21.918604651162784,75.0,3769.999999999999,3.769999999999999,0.021918604651162785,7.137229874010065,2.6862468634843375,0.279172939950878,0.09860454784240336,True,False,False,fail
main_final_event_balance_filter_backtest_timeseries|HSI_final_baseline_overlay,event_balance_filter,main_final_event_balance_filter_backtest_timeseries.csv,HSI_final_baseline_overlay,,,,,,,cost_10bp,0.001,172,2.800785639248229,7.4497903339997285,13.657100530244499,-23.861954954928844,0.5921065361175394,0.9269748247037448,0.31220368775614193,64.53488372093024,0.6738715406976734,24.41107,-14.13022,22.093023255813954,70.0,3800.0,3.7999999999999994,0.02209302325581395,7.732321577748924,2.908213386185528,0.2825312437491956,0.10742774693729906,True,False,False,fail
main_final_lambda_backtest_timeseries|EW,lambda,main_final_lambda_backtest_timeseries.csv,EW,,,,,,,cost_10bp,0.001,172,2.4694437257892234,6.510061939431955,7.972331049414111,-13.571143569546907,0.8317791325459923,1.5383921387649793,0.4796988482267824,60.46511627906976,0.5526015503875958,11.7063,-6.984999999999999,0.0,0.0,0.0,0.0,0.0,6.510061939431955,2.4694437257892234,0.0,0.0,True,True,True,strict_pass
main_final_lambda_backtest_timeseries|lambda_0.1,lambda,main_final_lambda_backtest_timeseries.csv,lambda_0.1,,,,,0.1,,cost_10bp,0.001,172,3.272295551263106,8.622537346338577,11.258023554707314,-14.787851689232067,0.7907921386160403,1.5701234376025515,0.5830824874053322,59.30232558139535,0.7418963769513961,17.654934806257284,-10.912467934484413,2.515008210776583,6.01706408099328,432.5814122535723,0.4325814122535723,0.002515008210776583,8.65511461758417,3.286390484457007,0.032577271245592954,0.014094933193900872,True,True,True,strict_pass
main_final_lambda_backtest_timeseries|lambda_0.3,lambda,main_final_lambda_backtest_timeseries.csv,lambda_0.3,,,,,0.3,,cost_10bp,0.001,172,3.43679123781104,8.994864017540504,12.048361162717642,-15.334823762919324,0.7748814571753683,1.401718160973318,0.5865645511551763,60.46511627906976,0.77800430452848,17.991304031434982,-12.555927744232937,6.949680986908527,20.0119152153401,1195.3451297482666,1.1953451297482665,0.006949680986908526,9.085171513870272,3.477832296815666,0.09030749632976764,0.04104105900462596,True,True,True,strict_pass
main_final_lambda_backtest_timeseries|lambda_0.5,lambda,main_final_lambda_backtest_timeseries.csv,lambda_0.5,,,,,0.5,,cost_10bp,0.001,172,3.191573727636173,8.433413903604038,12.198896521121133,-17.6884260574139,0.7244390476269572,1.1869350847635782,0.4767758237070092,61.04651162790697,0.7364464148217329,17.98703826688179,-13.265378955459234,11.137830846511516,34.82986662493079,1915.706905599981,1.9157069055999811,0.011137830846511517,8.577336332356754,3.252831935193648,0.14392242875271677,0.0612582075574748,True,False,True,flex_pass
main_final_lambda_backtest_timeseries|lambda_0.7,lambda,main_final_lambda_backtest_timeseries.csv,lambda_0.7,,,,,0.7,,cost_10bp,0.001,172,2.960636669644927,7.866685370749638,12.507479374609638,-20.189338958528815,0.6673265609137708,1.0299758589374355,0.38964551473967024,61.627906976744185,0.6955477663965143,19.287097957784223,-13.871658150425677,15.40610277578537,48.98978074297788,2649.8496774350842,2.649849677435084,0.015406102775785373,8.064649867175566,3.039477921176748,0.19796449642592862,0.07884125153182087,True,False,False,fail
main_final_lambda_backtest_timeseries|lambda_1.0,lambda,main_final_lambda_backtest_timeseries.csv,lambda_1.0,,,,,1.0,,cost_10bp,0.001,172,2.800785639248229,7.4497903339997285,13.657100530244499,-23.861954954928844,0.5921065361175394,0.9269748247037448,0.31220368775614193,64.53488372093024,0.6738715406976734,24.41107,-14.13022,22.093023255813954,70.0,3800.0,3.7999999999999994,0.02209302325581395,7.732321577748924,2.908213386185528,0.2825312437491956,0.10742774693729906,True,False,False,fail
main_final_signal_combo_backtest_timeseries|EW,signal_combo,main_final_signal_combo_backtest_timeseries.csv,EW,EW,Equal Weight,,,,equal_weight,cost_10bp,0.001,172,2.4694437257892234,6.510061939431955,7.972331049414111,-13.571143569546907,0.8317791325459923,1.5383921387649793,0.4796988482267824,60.46511627906976,0.5526015503875958,11.7063,-6.984999999999999,0.0,0.0,0.0,0.0,0.0,6.510061939431955,2.4694437257892234,0.0,0.0,True,True,True,strict_pass
main_final_signal_combo_backtest_timeseries|combo_00_core5,signal_combo,main_final_signal_combo_backtest_timeseries.csv,combo_00_core5,combo_00_core5,기본 5개 HSI 점수,,,,final_baseline_state_target_weights_v1,cost_10bp,0.001,172,2.800785639248229,7.4497903339997285,13.657100530244499,-23.861954954928844,0.5921065361175394,0.9269748247037448,0.31220368775614193,64.53488372093024,0.6738715406976734,24.41107,-14.13022,22.093023255813954,70.0,3800.0,3.7999999999999994,0.02209302325581395,7.732321577748924,2.908213386185528,0.2825312437491956,0.10742774693729906,True,False,False,fail
main_final_signal_combo_backtest_timeseries|combo_01_core4_no_rs,signal_combo,main_final_signal_combo_backtest_timeseries.csv,combo_01_core4_no_rs,combo_01_core4_no_rs,기본 4개 HSI 점수,,,,final_baseline_state_target_weights_v1,cost_10bp,0.001,172,2.800785639248229,7.4497903339997285,13.657100530244499,-23.861954954928844,0.5921065361175394,0.9269748247037448,0.31220368775614193,64.53488372093024,0.6738715406976734,24.41107,-14.13022,22.093023255813954,70.0,3800.0,3.7999999999999994,0.02209302325581395,7.732321577748924,2.908213386185528,0.2825312437491956,0.10742774693729906,True,False,False,fail
main_final_signal_combo_backtest_timeseries|combo_02_trend_only,signal_combo,main_final_signal_combo_backtest_timeseries.csv,combo_02_trend_only,combo_02_trend_only,추세 중심 신호,,,,final_baseline_state_target_weights_v1,cost_10bp,0.001,172,3.127087305831976,8.279103565314605,13.617104603302641,-21.271734680466125,0.6502589191231333,1.018696730120401,0.3892067896520598,63.95348837209303,0.7378869767441848,24.41107,-14.13022,20.668604651162788,70.0,3554.9999999999995,3.5549999999999997,0.02066860465116279,8.545106005908632,3.23901934586653,0.26600244059402733,0.11193204003455381,True,False,False,fail
main_final_signal_combo_backtest_timeseries|combo_03_risk_damage_focus,signal_combo,main_final_signal_combo_backtest_timeseries.csv,combo_03_risk_damage_focus,combo_03_risk_damage_focus,추세+위험훼손 신호,,,,final_baseline_state_target_weights_v1,cost_10bp,0.001,172,2.3679377492173987,6.198615960649856,13.639256866140828,-27.136616982066176,0.5064800679379408,0.7685109817990237,0.22842257620934645,62.2093023255814,0.5756676453488361,24.41107,-14.13022,25.523255813953483,70.0,4389.999999999999,4.39,0.025523255813953486,6.521505195138988,2.473249266670039,0.3228892344891321,0.10531151745264022,True,False,False,fail
main_final_signal_combo_backtest_timeseries|combo_04_core5_plus_relative_speed,signal_combo,main_final_signal_combo_backtest_timeseries.csv,combo_04_core5_plus_relative_speed,combo_04_core5_plus_relative_speed,기본 5개 + 상대속도,,,,final_baseline_state_target_weights_v1,cost_10bp,0.001,172,2.7935193338667723,7.430318055857765,13.395826453686919,-20.256501085765365,0.599544951111888,1.015100286824158,0.3668115250702992,62.2093023255814,0.669283343023255,24.41107,-14.13022,21.017441860465116,70.0,3615.0,3.6149999999999993,0.021017441860465114,7.698680785469203,2.8952239651851475,0.2683627296114377,0.10170463131837515,True,False,False,fail
main_final_theta_backtest_timeseries|EW,theta,main_final_theta_backtest_timeseries.csv,EW,,,EW,,,,cost_10bp,0.001,172,2.4694437257892234,6.510061939431955,7.972331049414111,-13.571143569546907,0.8317791325459923,1.5383921387649793,0.4796988482267824,60.46511627906976,0.5526015503875958,11.7063,-6.984999999999999,0.0,0.0,0.0,0.0,0.0,6.510061939431955,2.4694437257892234,0.0,0.0,True,True,True,strict_pass
main_final_theta_backtest_timeseries|theta_0.10,theta,main_final_theta_backtest_timeseries.csv,theta_0.10,,,theta_0.10,0.1,,,cost_10bp,0.001,172,2.711478150126991,7.207133009283462,13.605939975623366,-22.12471885666186,0.5771849624177516,0.8628697900219559,0.32575026403616236,65.11627906976744,0.6544286627906964,24.41107,-14.13022,23.139534883720927,70.0,3979.9999999999995,3.9799999999999995,0.023139534883720926,7.502452510254631,2.8205253077473214,0.29531950097116955,0.10904715762033046,True,False,False,fail
main_final_theta_backtest_timeseries|theta_0.15,theta,main_final_theta_backtest_timeseries.csv,theta_0.15,,,theta_0.15,0.15,,,cost_10bp,0.001,172,2.800785639248229,7.4497903339997285,13.657100530244499,-23.861954954928844,0.5921065361175394,0.9269748247037448,0.31220368775614193,64.53488372093024,0.6738715406976734,24.41107,-14.13022,22.093023255813954,70.0,3800.0,3.7999999999999994,0.02209302325581395,7.732321577748924,2.908213386185528,0.2825312437491956,0.10742774693729906,True,False,False,fail
main_final_theta_backtest_timeseries|theta_0.20,theta,main_final_theta_backtest_timeseries.csv,theta_0.20,,,theta_0.20,0.2,,,cost_10bp,0.001,172,2.7931183747663253,7.429242192667029,13.34088984149362,-20.73724511402556,0.6013704537002578,1.0210149228072094,0.3582559858754955,62.7906976744186,0.6685680813953482,24.41107,-14.13022,22.383720930232553,70.0,3849.999999999999,3.849999999999999,0.022383720930232553,7.715326444932247,2.9016444456950663,0.2860842522652174,0.108526070928741,True,False,False,fail
main_final_theta_backtest_timeseries|theta_0.25,theta,main_final_theta_backtest_timeseries.csv,theta_0.25,,,theta_0.25,0.25,,,cost_10bp,0.001,172,2.7030803169226743,7.183934288976657,12.879629910910658,-21.202750062851084,0.6010134595307817,0.9984046528496656,0.3388208731264292,61.627906976744185,0.6450692441860457,24.41107,-14.13022,20.261627906976738,70.0,3484.9999999999995,3.4849999999999994,0.02026162790697674,7.442323318350352,2.7979971603085008,0.2583890293736957,0.09491684338582651,True,False,False,fail
main_final_theta_backtest_timeseries|theta_0.30,theta,main_final_theta_backtest_timeseries.csv,theta_0.30,,,theta_0.30,0.3,,,cost_10bp,0.001,172,2.8274234448520086,7.5207747880943865,12.906815449437811,-21.17877238175825,0.624463317250634,1.0573873014178736,0.35510909945716207,61.04651162790697,0.6716527325581391,24.41107,-14.13022,16.918604651162788,70.0,2910.0,2.9099999999999993,0.016918604651162787,7.7367911032309555,2.9099432383560626,0.21601631513656905,0.08251979350405403,True,False,False,fail
